CHROMOSOME	INTERVAL	NUM_HITS	MUTATION_RATE
12	[124997089, 124997857]	3	0.0039011703511053317
12	[34357008, 34357118]	2	0.018018018018018018
12	[124292369, 124292572]	1	0.004901960784313725
12	[103969037, 103969453]	2	0.004796163069544364
12	[125769604, 125769850]	3	0.012145748987854251
12	[133160150, 133160473]	1	0.0030864197530864196
12	[123351466, 123352705]	7	0.00564516129032258
12	[68763865, 68764575]	5	0.007032348804500703
12	[133363859, 133364248]	3	0.007692307692307693
12	[48206527, 48207595]	7	0.006548175865294668
12	[67851741, 67851917]	2	0.011299435028248588
12	[117020468, 117020917]	2	0.0044444444444444444
12	[133174467, 133174740]	1	0.0036496350364963502
12	[52258675, 52259649]	3	0.003076923076923077
12	[58359720, 58359909]	2	0.010526315789473684
12	[49938339, 49938673]	2	0.005970149253731343
12	[111137337, 111137586]	7	0.028
12	[121443107, 121443506]	3	0.0075
12	[50285905, 50286609]	4	0.005673758865248227
12	[57145016, 57145317]	1	0.0033112582781456954
12	[124935830, 124936666]	4	0.0047789725209080045
12	[10658226, 10658586]	3	0.008310249307479225
12	[116989847, 116990031]	2	0.010810810810810811
12	[113906310, 113906458]	1	0.006711409395973154
12	[133055429, 133055811]	1	0.0026109660574412533
12	[108484354, 108484612]	4	0.015444015444015444
12	[56374665, 56374850]	1	0.005376344086021506
12	[123379134, 123379752]	1	0.0016155088852988692
12	[133016279, 133016482]	1	0.004901960784313725
12	[131194428, 131194484]	2	0.03508771929824561
12	[57613923, 57614097]	1	0.005714285714285714
12	[56498987, 56499272]	1	0.0034965034965034965
12	[133099727, 133099876]	2	0.013333333333333334
12	[52543449, 52543662]	2	0.009345794392523364
12	[133060418, 133060588]	1	0.005847953216374269
12	[57638810, 57639132]	1	0.0030959752321981426
12	[46124185, 46124312]	1	0.0078125
14	[106146186, 106147462]	10	0.007830853563038372
14	[103603042, 103603763]	4	0.00554016620498615
14	[101691734, 101692224]	4	0.008146639511201629
14	[100844077, 100844494]	5	0.011961722488038277
14	[24398940, 24399381]	4	0.00904977375565611
14	[106856807, 106857706]	5	0.005555555555555556
14	[50066251, 50066647]	1	0.0025188916876574307
14	[21660077, 21660467]	2	0.005115089514066497
14	[78351677, 78352117]	1	0.0022675736961451248
14	[51027148, 51027429]	3	0.010638297872340425
14	[71786629, 71788236]	4	0.0024875621890547263
14	[35834642, 35835749]	2	0.0018050541516245488
14	[104190471, 104190819]	2	0.0057306590257879654
14	[83159329, 83159576]	5	0.020161290322580645
14	[105837111, 105837613]	3	0.005964214711729622
14	[102982834, 102984133]	3	0.002307692307692308
14	[91272089, 91273012]	2	0.0021645021645021645
14	[94405952, 94406368]	1	0.002398081534772182
14	[93410268, 93410537]	2	0.007407407407407408
16	[49888999, 49890121]	2	0.0017809439002671415
16	[85487871, 85488015]	2	0.013793103448275862
16	[87973177, 87973553]	3	0.007957559681697613
16	[70759396, 70760713]	5	0.0037936267071320183
16	[3156162, 3157007]	6	0.0070921985815602835
16	[2517103, 2517783]	2	0.002936857562408223
16	[1152515, 1153876]	6	0.004405286343612335
16	[3100009, 3100148]	1	0.007142857142857143
16	[18601202, 18601518]	5	0.015772870662460567
16	[1270031, 1270801]	7	0.009079118028534372
16	[49384338, 49384823]	7	0.01440329218106996
16	[31093883, 31094806]	2	0.0021645021645021645
16	[88682916, 88684189]	7	0.005494505494505495
16	[86553517, 86554097]	1	0.0017211703958691911
16	[85493477, 85497207]	7	0.001876172607879925
16	[4253777, 4254118]	5	0.014619883040935672
16	[1099827, 1099970]	1	0.006944444444444444
16	[57790973, 57791651]	3	0.004418262150220913
16	[33952245, 33952745]	7	0.013972055888223553
16	[88971793, 88972884]	5	0.004578754578754579
16	[50287633, 50288369]	4	0.005427408412483039
16	[57221142, 57221436]	1	0.003389830508474576
16	[3137232, 3137513]	3	0.010638297872340425
16	[28507302, 28507429]	2	0.015625
16	[29244750, 29245505]	3	0.003968253968253968
16	[57713728, 57713930]	3	0.014778325123152709
16	[89058209, 89060556]	18	0.007666098807495741
16	[22201532, 22202971]	12	0.008333333333333333
16	[18546775, 18547153]	4	0.010554089709762533
16	[30510564, 30511004]	4	0.009070294784580499
16	[10776968, 10777373]	2	0.0049261083743842365
16	[11120627, 11121018]	5	0.012755102040816327
16	[29163027, 29163148]	2	0.01639344262295082
16	[88265123, 88265449]	2	0.0061162079510703364
16	[85424120, 85424854]	4	0.005442176870748299
16	[88388474, 88389205]	6	0.00819672131147541
16	[2139369, 2139552]	3	0.016304347826086956
16	[86964445, 86964551]	1	0.009345794392523364
16	[30017783, 30018068]	2	0.006993006993006993
16	[2003001, 2003045]	1	0.022222222222222223
16	[27876605, 27876862]	1	0.003875968992248062
16	[1478344, 1479324]	3	0.0030581039755351682
16	[88549562, 88550030]	1	0.0021321961620469083
16	[4256994, 4257135]	2	0.014084507042253521
16	[29710615, 29711255]	1	0.0015600624024961
16	[81771508, 81772253]	6	0.00804289544235925
16	[84214170, 84214602]	1	0.0023094688221709007
16	[67047624, 67048479]	4	0.004672897196261682
16	[88557685, 88558869]	3	0.002531645569620253
16	[31383445, 31383613]	1	0.005917159763313609
16	[88898250, 88898802]	2	0.003616636528028933
16	[88130081, 88130468]	2	0.005154639175257732
16	[57517893, 57518508]	1	0.0016233766233766235
16	[57729774, 57729932]	1	0.006289308176100629
16	[88991489, 88992100]	1	0.0016339869281045752
16	[83964283, 83964518]	2	0.00847457627118644
16	[23690567, 23691327]	2	0.002628120893561104
16	[87681952, 87682365]	1	0.0024154589371980675
16	[88759540, 88759632]	1	0.010752688172043012
3	[142894915, 142895244]	4	0.012121212121212121
3	[73159637, 73160736]	15	0.013636363636363636
3	[133524295, 133525406]	4	0.0035971223021582736
3	[133662296, 133662967]	4	0.005952380952380952
3	[52062885, 52063575]	4	0.005788712011577424
3	[185661209, 185661745]	1	0.00186219739292365
3	[128134018, 128136418]	14	0.0058309037900874635
3	[141030270, 141032389]	20	0.009433962264150943
3	[128201571, 128202467]	7	0.007803790412486065
3	[194807560, 194807797]	2	0.008403361344537815
3	[127023176, 127023384]	6	0.028708133971291867
3	[42054256, 42056047]	5	0.0027901785714285715
3	[51922476, 51923001]	8	0.015209125475285171
3	[58292571, 58293043]	3	0.006342494714587738
3	[47038241, 47038569]	2	0.0060790273556231
3	[48721880, 48722431]	2	0.0036231884057971015
3	[45145810, 45146242]	1	0.0023094688221709007
3	[184311127, 184311727]	3	0.004991680532445923
3	[188665266, 188665681]	1	0.002403846153846154
3	[186818972, 186819939]	4	0.004132231404958678
3	[193941822, 193942408]	3	0.005110732538330494
3	[196290762, 196291131]	2	0.005405405405405406
3	[13122173, 13122367]	1	0.005128205128205128
3	[172195011, 172195484]	4	0.008438818565400843
3	[129132116, 129133314]	4	0.003336113427856547
3	[172554307, 172554499]	3	0.015544041450777202
3	[183693521, 183694070]	2	0.0036363636363636364
3	[49878641, 49878877]	1	0.004219409282700422
3	[120341915, 120342625]	3	0.004219409282700422
3	[129721840, 129722200]	1	0.002770083102493075
3	[14467111, 14467238]	1	0.0078125
3	[57769302, 57769691]	1	0.002564102564102564
3	[186490281, 186490511]	1	0.004329004329004329
3	[13655365, 13655608]	3	0.012295081967213115
3	[194489680, 194490361]	3	0.004398826979472141
3	[185136526, 185136654]	1	0.007751937984496124
3	[127794268, 127794937]	1	0.0014925373134328358
3	[130508680, 130508876]	1	0.005076142131979695
3	[186882907, 186883241]	2	0.005970149253731343
3	[140455936, 140456283]	1	0.0028735632183908046
3	[184231407, 184231981]	1	0.0017391304347826088
3	[45103519, 45103893]	1	0.0026666666666666666
3	[33996528, 33996804]	3	0.010830324909747292
3	[14440234, 14440554]	1	0.003115264797507788
3	[126627445, 126628118]	6	0.008902077151335312
3	[13417051, 13417267]	1	0.004608294930875576
3	[11586900, 11587313]	1	0.0024154589371980675
3	[128428485, 128428575]	1	0.01098901098901099
3	[193311576, 193311804]	1	0.004366812227074236
3	[129977283, 129977752]	1	0.002127659574468085
13	[75800297, 75800578]	5	0.01773049645390071
13	[97619550, 97620028]	6	0.012526096033402923
13	[27957861, 27958085]	4	0.017777777777777778
13	[113098233, 113098775]	3	0.0055248618784530384
13	[47064966, 47065162]	1	0.005076142131979695
13	[29156739, 29157132]	2	0.005076142131979695
13	[100927204, 100927425]	1	0.0045045045045045045
21	[43092053, 43092535]	1	0.002070393374741201
21	[36937491, 36937775]	2	0.007017543859649123
21	[45969818, 45970567]	10	0.013333333333333334
21	[45931973, 45932178]	2	0.009708737864077669
21	[32831836, 32832124]	3	0.010380622837370242
21	[42944138, 42944344]	1	0.004830917874396135
21	[47408989, 47411520]	12	0.004739336492890996
21	[38076473, 38077229]	2	0.002642007926023778
21	[43729645, 43730298]	6	0.009174311926605505
21	[44590855, 44593971]	11	0.003529034327879371
21	[45746175, 45750888]	18	0.003818413237165889
21	[47296426, 47296722]	1	0.003367003367003367
21	[36280669, 36281230]	3	0.005338078291814947
21	[45722558, 45722863]	3	0.00980392156862745
21	[15454600, 15455022]	3	0.0070921985815602835
21	[47406185, 47406990]	1	0.0012406947890818859
21	[39072901, 39073411]	1	0.0019569471624266144
21	[44076197, 44076602]	2	0.0049261083743842365
21	[46976633, 46977648]	1	0.000984251968503937
21	[40021201, 40021334]	1	0.007462686567164179
21	[43163968, 43164425]	3	0.006550218340611353
21	[43989937, 43990085]	1	0.006711409395973154
21	[44180061, 44180429]	1	0.0027100271002710027
21	[45227656, 45228593]	2	0.0021321961620469083
21	[43680460, 43680539]	2	0.025
21	[46726499, 46727288]	1	0.0012658227848101266
21	[38882201, 38882360]	1	0.00625
2	[102680530, 102681551]	5	0.004892367906066536
2	[708887, 709092]	3	0.014563106796116505
2	[15262900, 15263411]	6	0.01171875
2	[43395658, 43396290]	6	0.009478672985781991
2	[46655822, 46656580]	1	0.0013175230566534915
2	[103978228, 103978454]	3	0.013215859030837005
2	[176283217, 176283628]	4	0.009708737864077669
2	[240779937, 240780132]	1	0.00510204081632653
2	[204778737, 204778975]	3	0.012552301255230125
2	[12041676, 12042178]	4	0.007952286282306162
2	[206640854, 206641161]	3	0.00974025974025974
2	[127315793, 127315859]	4	0.05970149253731343
2	[91815032, 91815591]	16	0.02857142857142857
2	[73291073, 73291296]	3	0.013392857142857142
2	[43202139, 43202660]	2	0.0038314176245210726
2	[194367274, 194367629]	7	0.019662921348314606
2	[74222791, 74223431]	3	0.0046801872074883
2	[20738958, 20740222]	6	0.0047430830039525695
2	[106042768, 106043437]	2	0.0029850746268656717
2	[145281410, 145282353]	6	0.006355932203389831
2	[75061835, 75062891]	3	0.002838221381267739
2	[128210880, 128211578]	5	0.00715307582260372
2	[114081355, 114081719]	2	0.005479452054794521
2	[43194545, 43196104]	5	0.003205128205128205
2	[75060759, 75061556]	2	0.002506265664160401
2	[26685243, 26685752]	3	0.0058823529411764705
2	[127955270, 127955764]	4	0.00808080808080808
2	[16928203, 16928309]	3	0.028037383177570093
2	[47761335, 47761831]	1	0.002012072434607646
2	[219844490, 219845277]	6	0.007614213197969543
2	[132276605, 132277096]	2	0.0040650406504065045
2	[38881285, 38881958]	4	0.005934718100890208
2	[127528646, 127529636]	6	0.006054490413723511
2	[220152569, 220153085]	5	0.009671179883945842
2	[112135591, 112136317]	2	0.002751031636863824
2	[201733411, 201733687]	1	0.0036101083032490976
2	[238814022, 238814297]	1	0.0036231884057971015
2	[128990594, 128991517]	2	0.0021645021645021645
2	[10530377, 10530654]	2	0.007194244604316547
2	[130985705, 130985809]	2	0.01904761904761905
2	[108532741, 108532863]	1	0.008130081300813009
2	[130911961, 130912366]	3	0.007389162561576354
2	[132228544, 132228889]	2	0.005780346820809248
2	[233937665, 233937843]	1	0.00558659217877095
2	[127643763, 127644450]	4	0.005813953488372093
2	[37572020, 37572409]	2	0.005128205128205128
2	[55920259, 55920399]	1	0.0070921985815602835
2	[74208272, 74209049]	2	0.002570694087403599
2	[9252219, 9252720]	5	0.0099601593625498
2	[27201017, 27201452]	2	0.0045871559633027525
2	[98651216, 98651509]	3	0.01020408163265306
2	[39935375, 39935444]	1	0.014285714285714285
2	[90060049, 90060437]	1	0.002570694087403599
2	[54304485, 54304912]	2	0.004672897196261682
2	[20382173, 20382761]	3	0.0050933786078098476
2	[152252244, 152252508]	1	0.0037735849056603774
2	[30463356, 30463515]	1	0.00625
2	[101619281, 101619437]	1	0.006369426751592357
2	[87768021, 87768418]	2	0.005025125628140704
2	[240134343, 240135000]	1	0.001519756838905775
2	[119640214, 119640606]	1	0.002544529262086514
2	[71709384, 71709578]	2	0.010256410256410256
2	[48542412, 48542638]	1	0.004405286343612335
2	[74307561, 74307688]	1	0.0078125
2	[170982905, 170982978]	2	0.02702702702702703
2	[231024873, 231025237]	1	0.0027397260273972603
2	[121641214, 121641568]	2	0.005633802816901409
2	[233273960, 233274161]	1	0.0049504950495049506
2	[85489396, 85489578]	1	0.00546448087431694
2	[29237956, 29238344]	1	0.002570694087403599
22	[20128552, 20130174]	8	0.004929143561306223
22	[23418548, 23418969]	3	0.0071090047393364926
22	[20275201, 20275938]	6	0.008130081300813009
22	[42908796, 42909662]	2	0.002306805074971165
22	[17859279, 17859471]	1	0.0051813471502590676
22	[23498457, 23499509]	7	0.006647673314339981
22	[28081567, 28081748]	4	0.02197802197802198
22	[42304713, 42305299]	2	0.0034071550255536627
22	[44228421, 44228493]	2	0.0273972602739726
22	[23045081, 23045360]	3	0.010714285714285714
22	[46938113, 46938674]	2	0.0035587188612099642
22	[45088001, 45088468]	1	0.002136752136752137
22	[40271331, 40271472]	2	0.014084507042253521
22	[40050872, 40051545]	1	0.001483679525222552
22	[21158266, 21158574]	1	0.003236245954692557
22	[37439984, 37440520]	1	0.00186219739292365
22	[19108346, 19108713]	1	0.002717391304347826
22	[17591896, 17591962]	1	0.014925373134328358
22	[18896653, 18896752]	1	0.01
22	[22067153, 22067914]	1	0.0013123359580052493
22	[19732988, 19733548]	1	0.0017825311942959
22	[19679199, 19679814]	2	0.003246753246753247
22	[30604646, 30605427]	2	0.0025575447570332483
22	[18371567, 18372069]	1	0.0019880715705765406
22	[24907249, 24907480]	3	0.01293103448275862
22	[17538985, 17539500]	1	0.001937984496124031
6	[30853577, 30854671]	5	0.0045662100456621
6	[33850865, 33850970]	3	0.02830188679245283
6	[31458188, 31458682]	2	0.00404040404040404
6	[42074829, 42075041]	1	0.004694835680751174
6	[169060100, 169060689]	3	0.005084745762711864
6	[164134754, 164135499]	7	0.00938337801608579
6	[29673420, 29673776]	6	0.01680672268907563
6	[87776222, 87776491]	7	0.025925925925925925
6	[135642434, 135642809]	3	0.007978723404255319
6	[153303398, 153303862]	3	0.0064516129032258064
6	[28928723, 28929168]	4	0.008968609865470852
6	[142887730, 142888346]	6	0.009724473257698542
6	[35512709, 35513138]	4	0.009302325581395349
6	[135396133, 135396476]	3	0.00872093023255814
6	[30582621, 30583047]	6	0.01405152224824356
6	[13273453, 13273716]	1	0.003787878787878788
6	[143014025, 143014439]	2	0.004819277108433735
6	[119215668, 119215915]	2	0.008064516129032258
6	[3337841, 3338451]	1	0.0016366612111292963
6	[33247633, 33248337]	3	0.00425531914893617
6	[30690358, 30690736]	3	0.0079155672823219
6	[143356137, 143356408]	3	0.011029411764705883
6	[24451986, 24452265]	1	0.0035714285714285713
6	[29933736, 29934160]	2	0.004705882352941176
6	[105119064, 105119461]	3	0.007537688442211055
6	[40367723, 40367906]	3	0.016304347826086956
6	[32156013, 32156406]	1	0.0025380710659898475
6	[90644759, 90645077]	3	0.009404388714733543
6	[164000253, 164000770]	4	0.007722007722007722
6	[138276331, 138276720]	2	0.005128205128205128
6	[1515255, 1516003]	3	0.004005340453938585
6	[6890718, 6891173]	2	0.0043859649122807015
6	[3162748, 3163640]	3	0.0033594624860022394
6	[26330452, 26330613]	2	0.012345679012345678
6	[28693756, 28694046]	1	0.003436426116838488
6	[119652008, 119652146]	1	0.007194244604316547
6	[30735299, 30735699]	1	0.0024937655860349127
6	[44019028, 44019544]	2	0.0038684719535783366
6	[135512683, 135513212]	1	0.0018867924528301887
6	[160209906, 160209992]	1	0.011494252873563218
6	[43013211, 43013444]	1	0.004273504273504274
6	[135644192, 135644779]	1	0.0017006802721088435
6	[138166683, 138166831]	1	0.006711409395973154
6	[33871924, 33872564]	3	0.0046801872074883
6	[31577822, 31578135]	1	0.0031847133757961785
X	[153871843, 153872800]	2	0.0020876826722338203
X	[57618314, 57619263]	5	0.005263157894736842
X	[129225669, 129226681]	7	0.006910167818361303
X	[39967299, 39969433]	4	0.001873536299765808
X	[106984853, 106985834]	5	0.0050916496945010185
X	[54867763, 54868052]	6	0.020689655172413793
X	[152739926, 152740555]	3	0.004761904761904762
X	[53710076, 53711670]	5	0.003134796238244514
X	[129254334, 129255373]	4	0.0038461538461538464
X	[17806491, 17806954]	2	0.004310344827586207
X	[47372567, 47373106]	1	0.001851851851851852
X	[47436823, 47437167]	1	0.002898550724637681
X	[40869228, 40870030]	1	0.0012453300124533001
10	[131769662, 131770276]	6	0.00975609756097561
10	[72445338, 72445788]	2	0.004434589800443459
10	[7837609, 7837967]	1	0.002785515320334262
10	[85996975, 85997520]	3	0.005494505494505495
10	[7914112, 7914269]	1	0.006329113924050633
10	[72678949, 72679409]	4	0.008676789587852495
10	[91738360, 91738543]	3	0.016304347826086956
10	[73044658, 73045640]	2	0.002034587995930824
10	[80988909, 80989058]	1	0.006666666666666667
10	[49395196, 49395556]	5	0.013850415512465374
10	[27443831, 27445099]	4	0.0031520882584712374
10	[43758158, 43759560]	8	0.005702066999287242
10	[73150441, 73150581]	1	0.0070921985815602835
10	[47622317, 47622924]	3	0.004934210526315789
10	[30966148, 30966917]	3	0.003896103896103896
10	[11239421, 11239665]	1	0.004081632653061225
10	[3087891, 3088532]	2	0.003115264797507788
10	[103871962, 103872579]	3	0.0048543689320388345
10	[80892347, 80892988]	3	0.004672897196261682
10	[80712605, 80713406]	4	0.004987531172069825
10	[116363821, 116364058]	1	0.004201680672268907
10	[43458939, 43459008]	3	0.04285714285714286
10	[33619399, 33619809]	2	0.004866180048661801
10	[61889781, 61890282]	3	0.00597609561752988
10	[65661048, 65661316]	2	0.007434944237918215
10	[72220986, 72221548]	2	0.003552397868561279
10	[125559828, 125560320]	6	0.012170385395537525
10	[29607339, 29607911]	1	0.0017452006980802793
10	[81023009, 81023411]	2	0.004962779156327543
10	[35283573, 35283986]	3	0.007246376811594203
10	[82265065, 82265712]	3	0.004629629629629629
10	[5064145, 5064328]	1	0.005434782608695652
10	[99159802, 99160457]	1	0.001524390243902439
10	[102118787, 102119207]	1	0.0023752969121140144
10	[86300216, 86300747]	1	0.0018796992481203006
10	[33798171, 33798360]	3	0.015789473684210527
10	[72147343, 72147590]	1	0.004032258064516129
10	[73362991, 73363147]	1	0.006369426751592357
10	[102998530, 102998840]	1	0.003215434083601286
10	[97774419, 97774784]	1	0.00273224043715847
10	[71567444, 71567782]	2	0.0058997050147492625
10	[73454370, 73454670]	1	0.0033222591362126247
10	[77165159, 77165469]	1	0.003215434083601286
10	[73046777, 73047102]	1	0.003067484662576687
9	[131768484, 131769937]	5	0.0034387895460797797
9	[133853039, 133853290]	4	0.015873015873015872
9	[137035813, 137036393]	6	0.010327022375215147
9	[138577104, 138577792]	4	0.005805515239477504
9	[132948778, 132950238]	4	0.0027378507871321013
9	[128189933, 128191024]	3	0.0027472527472527475
9	[132441842, 132442266]	4	0.009411764705882352
9	[137109631, 137110018]	2	0.005154639175257732
9	[133719529, 133719866]	1	0.0029585798816568047
9	[127103616, 127104324]	3	0.004231311706629055
9	[94898354, 94898540]	2	0.0106951871657754
9	[139678775, 139678854]	1	0.0125
9	[138671355, 138673226]	10	0.005341880341880342
9	[68408454, 68408973]	7	0.013461538461538462
9	[138440285, 138440513]	7	0.03056768558951965
9	[139634485, 139635269]	6	0.007643312101910828
9	[138483374, 138483617]	3	0.012295081967213115
9	[138669527, 138669913]	2	0.00516795865633075
9	[140276422, 140276597]	2	0.011363636363636364
9	[95875633, 95876381]	4	0.0053404539385847796
9	[139061721, 139062895]	7	0.005957446808510639
9	[117155037, 117155328]	1	0.003424657534246575
9	[139145950, 139148401]	7	0.0028548123980424145
9	[132185073, 132185872]	1	0.00125
9	[129435999, 129436178]	1	0.005555555555555556
9	[90094672, 90095021]	2	0.005714285714285714
9	[132482451, 132482523]	3	0.0410958904109589
9	[74261902, 74262532]	1	0.001584786053882726
9	[6354108, 6354468]	2	0.00554016620498615
9	[135115952, 135117809]	1	0.0005382131324004305
9	[128908541, 128908901]	2	0.00554016620498615
9	[99961982, 99962525]	2	0.003676470588235294
9	[139855911, 139856267]	2	0.0056022408963585435
9	[139129594, 139130406]	3	0.0036900369003690036
9	[127605822, 127606050]	2	0.008733624454148471
9	[111725824, 111726337]	2	0.0038910505836575876
9	[44118679, 44118928]	1	0.004
9	[14322153, 14323300]	1	0.0008710801393728223
9	[137184995, 137185086]	1	0.010869565217391304
9	[139512239, 139512466]	1	0.0043859649122807015
9	[116036725, 116037102]	1	0.0026455026455026454
20	[47214531, 47214893]	3	0.008264462809917356
20	[62329994, 62332455]	7	0.002843216896831844
20	[2499299, 2499633]	4	0.011940298507462687
20	[59904357, 59904500]	1	0.006944444444444444
20	[30263062, 30264564]	6	0.003992015968063872
20	[60783632, 60784277]	1	0.0015479876160990713
20	[48653024, 48653330]	1	0.003257328990228013
20	[35463669, 35464671]	4	0.003988035892323031
20	[2802618, 2803101]	1	0.002066115702479339
20	[36839074, 36839589]	1	0.001937984496124031
20	[30294423, 30294900]	3	0.006276150627615063
20	[37434780, 37435273]	7	0.01417004048582996
20	[35928507, 35928853]	2	0.005763688760806916
20	[44985726, 44986022]	1	0.003367003367003367
20	[49461232, 49461650]	2	0.00477326968973747
20	[37302316, 37303544]	10	0.008136696501220505
20	[35976267, 35976890]	6	0.009615384615384616
20	[56229217, 56230249]	6	0.005808325266214908
20	[25834473, 25834899]	2	0.00468384074941452
20	[23965153, 23965653]	1	0.001996007984031936
20	[32269560, 32269879]	1	0.003125
20	[61525220, 61525384]	2	0.012121212121212121
20	[56995862, 56996239]	1	0.0026455026455026454
20	[30328103, 30328344]	1	0.004132231404958678
20	[32242731, 32242852]	2	0.01639344262295082
20	[4006374, 4007087]	1	0.0014005602240896359
20	[48447875, 48448224]	1	0.002857142857142857
18	[78011769, 78012160]	5	0.012755102040816327
18	[35117713, 35118311]	4	0.00667779632721202
18	[11916803, 11917321]	3	0.005780346820809248
18	[44108184, 44108402]	1	0.0045662100456621
18	[12076367, 12076932]	4	0.007067137809187279
18	[72956367, 72956593]	1	0.004405286343612335
18	[21656144, 21656583]	1	0.0022727272727272726
18	[47926910, 47927121]	1	0.0047169811320754715
18	[54456911, 54457128]	1	0.0045871559633027525
18	[23751104, 23751404]	1	0.0033222591362126247
